review_id,hotel_id,hotel_name,city,star_rating,overall_rating,total_reviews,price_per_night_inr,room_size_sqft,number_of_rooms,number_of_floors,year_established,family_friendly,pet_friendly,business_facilities,pool_available,spa_available,primary_crowd_type,cleanliness_score,service_score,food_quality_score,location_score,amenities,nearby_attraction,distance_to_attraction_km,reviewer_name,review_rating,review_date,review_text
REV0263,HTL065,Heritage Grand,Delhi,3,4.3,721,17766,555,287,35,2001,Yes,No,Yes,No,Yes,Family,3.7,3.9,3.8,3.5,Airport Shuttle|Spa|Kids Club|Room Service|Pet Friendly|Rooftop Lounge|Swimming Pool|Concierge,Zoo,1.8,Priya Mehta,3.7,2024-07-05,Stayed here for 4 nights as a solo traveler on a budget. The hostel-style social vibe was great — easy to meet people. Restaurant serves basic Indian and continental food at very reasonable prices. The pool is small but gets the job done after a hot day of sightseeing. Rooms are clean and the AC worked fine. No luxury amenities but the staff was friendly and the location is excellent. Would stay again.
REV0264,HTL066,Heritage Grand Mumbai,Mumbai,5,4.4,1767,8856,529,147,28,2005,No,Yes,No,Yes,Yes,Business,3.4,4.0,2.6,3.8,Laundry|Bar|Room Service|Bicycle Rental|Rooftop Lounge|Spa|Pet Friendly,Theme Park,0.3,Kavya Iyer,3.7,2024-10-16,The rooftop lounge and restaurant is the highlight of this city hotel. Sitting 22 floors up with a panoramic 360 degree view of the city skyline is something else. We had cocktails and small plates up there every evening. The pool on the rooftop is a gorgeous glass edge pool that gives you a stunning overhead view of the streets below. Food is fusion cuisine and the quality is very high. Perfect for a long weekend city break.
REV0265,HTL066,Heritage Grand Mumbai,Mumbai,5,4.4,1767,8856,529,147,28,2005,No,Yes,No,Yes,Yes,Business,3.4,4.0,2.6,3.8,Laundry|Bar|Room Service|Bicycle Rental|Rooftop Lounge|Spa|Pet Friendly,Theme Park,0.3,Rohan Gupta,4.3,2024-09-25,Stayed here for 4 nights as a solo traveler on a budget. The hostel-style social vibe was great — easy to meet people. Restaurant serves basic Indian and continental food at very reasonable prices. The pool is small but gets the job done after a hot day of sightseeing. Rooms are clean and the AC worked fine. No luxury amenities but the staff was friendly and the location is excellent. Would stay again.
REV0266,HTL066,Heritage Grand Mumbai,Mumbai,5,4.4,1767,8856,529,147,28,2005,No,Yes,No,Yes,Yes,Business,3.4,4.0,2.6,3.8,Laundry|Bar|Room Service|Bicycle Rental|Rooftop Lounge|Spa|Pet Friendly,Theme Park,0.3,Kavya Iyer,2.9,2024-07-01,"Booked the honeymoon package and it was absolutely perfect. Private candlelit dinner on the rooftop with the ocean as our backdrop. The pool was heated and we had it to ourselves in the evening — the hotel staff set up floats and chilled wine for us. Rose petals in the room, champagne on arrival, and a surprise dessert plate on our anniversary night. The rooftop restaurant has a curated tasting menu that was one of the best meals of our lives. Service was discreet, warm, and deeply thoughtful."
REV0267,HTL067,Sky Tower Hotel,Hyderabad,5,4.7,1422,1547,585,454,21,1991,Yes,Yes,No,No,Yes,Business,4.4,3.2,4.8,4.8,Conference Rooms|Concierge|Rooftop Lounge|Kids Club|Spa|Free Parking|Airport Shuttle|Gym,Golf Course,0.9,Pooja Desai,3.2,2024-06-26,Came here specifically for the rooftop sea view restaurant and it exceeded all expectations. The pool is right next to the open-air restaurant terrace so you get that incredible combination of swimming with ocean views and then dining with the same backdrop. The sunset from up there is one of the most beautiful things I have ever seen. Cocktails were creative and the chef curated a fresh catch menu daily. Perfect for couples and honeymooners.
REV0268,HTL067,Sky Tower Hotel,Hyderabad,5,4.7,1422,1547,585,454,21,1991,Yes,Yes,No,No,Yes,Business,4.4,3.2,4.8,4.8,Conference Rooms|Concierge|Rooftop Lounge|Kids Club|Spa|Free Parking|Airport Shuttle|Gym,Golf Course,0.9,Siddharth Roy,4.3,2024-12-11,This heritage property is a beautifully restored 19th century mansion. Walking through the corridors feels like stepping back in time. The rooftop terrace overlooks a historic fort and the lake below — not a sea view but equally majestic. The restaurant serves traditional Rajasthani thali with authentic flavors that you simply cannot find in modern hotels. The courtyard pool surrounded by carved stone pillars is stunning. Every corner of this hotel is photogenic. Perfect for travelers who love history and culture.
REV0269,HTL067,Sky Tower Hotel,Hyderabad,5,4.7,1422,1547,585,454,21,1991,Yes,Yes,No,No,Yes,Business,4.4,3.2,4.8,4.8,Conference Rooms|Concierge|Rooftop Lounge|Kids Club|Spa|Free Parking|Airport Shuttle|Gym,Golf Course,0.9,Arjun Reddy,3.6,2024-04-03,Had a mixed experience. The rooftop restaurant was advertised as having sea views but was partially blocked by a neighboring building — disappointing. The pool was often overcrowded and sunbeds were hard to find after 9am. Food at the restaurant was average at best and room service arrived cold on two occasions. The rooms themselves were clean and comfortable but the price point does not match the delivery on amenities. Staff was polite but service was slow. Would not return at this price.
REV0270,HTL067,Sky Tower Hotel,Hyderabad,5,4.7,1422,1547,585,454,21,1991,Yes,Yes,No,No,Yes,Business,4.4,3.2,4.8,4.8,Conference Rooms|Concierge|Rooftop Lounge|Kids Club|Spa|Free Parking|Airport Shuttle|Gym,Golf Course,0.9,Rohan Gupta,2.8,2024-10-04,Traveled here with my family including two kids aged 6 and 10. The hotel was super family-friendly. There is a dedicated kids pool with water slides separate from the adult pool. The kids club ran activities from morning to evening so the children were entertained while we adults relaxed by the main pool. The restaurant had a children's menu with familiar dishes. Rooms were spacious enough for four people comfortably. The hotel is within walking distance of a beach which the kids absolutely loved.
REV0271,HTL067,Sky Tower Hotel,Hyderabad,5,4.7,1422,1547,585,454,21,1991,Yes,Yes,No,No,Yes,Business,4.4,3.2,4.8,4.8,Conference Rooms|Concierge|Rooftop Lounge|Kids Club|Spa|Free Parking|Airport Shuttle|Gym,Golf Course,0.9,Vikram Singh,2.8,2024-08-15,"Stayed for a 5 day corporate conference. The conference facilities are excellent — high quality projectors, reliable gigabit Wi-Fi, and a dedicated business center with printing and scanning. The restaurant serves a solid breakfast buffet which is important for early morning meetings. The bar is a good spot for informal networking dinners. Rooms are soundproofed and quiet which I appreciate when working late. The pool was a great way to decompress after long sessions. Would book again for corporate events."
REV0272,HTL068,Emerald Bay Hotel,Chennai,4,4.9,900,16308,515,257,18,1992,Yes,Yes,No,Yes,Yes,Groups,3.3,4.4,4.9,3.8,Airport Shuttle|Bar|Laundry|Gym,City Museum,9.5,Sneha Patel,4.5,2024-03-04,"No frills but everything you need. Clean rooms, functional pool, a simple restaurant with decent food. Staff was helpful with directions and local tips. Met a lot of solo travelers and backpackers here which made for a social atmosphere. The common lounge area is a great place to swap travel stories. No rooftop restaurant or sea views but for the price range this hotel delivers solid value. Great base for exploring the city."
REV0273,HTL068,Emerald Bay Hotel,Chennai,4,4.9,900,16308,515,257,18,1992,Yes,Yes,No,Yes,Yes,Groups,3.3,4.4,4.9,3.8,Airport Shuttle|Bar|Laundry|Gym,City Museum,9.5,Rahul Sharma,2.7,2024-04-05,"Stayed for a 5 day corporate conference. The conference facilities are excellent — high quality projectors, reliable gigabit Wi-Fi, and a dedicated business center with printing and scanning. The restaurant serves a solid breakfast buffet which is important for early morning meetings. The bar is a good spot for informal networking dinners. Rooms are soundproofed and quiet which I appreciate when working late. The pool was a great way to decompress after long sessions. Would book again for corporate events."
REV0274,HTL068,Emerald Bay Hotel,Chennai,4,4.9,900,16308,515,257,18,1992,Yes,Yes,No,Yes,Yes,Groups,3.3,4.4,4.9,3.8,Airport Shuttle|Bar|Laundry|Gym,City Museum,9.5,Rohan Gupta,4.6,2024-06-22,Rooftop restaurant with sea view — this was the main reason we booked and we were not disappointed. The pool sits right at the edge of the terrace overlooking the coastline. Dining experience was top tier. The pasta and grilled fish were outstanding. Ambiance in the evening with fairy lights and the sound of the sea was romantic beyond words. Rooms were also clean and well-maintained. Great value for a premium coastal experience.
REV0275,HTL068,Emerald Bay Hotel,Chennai,4,4.9,900,16308,515,257,18,1992,Yes,Yes,No,Yes,Yes,Groups,3.3,4.4,4.9,3.8,Airport Shuttle|Bar|Laundry|Gym,City Museum,9.5,Amit Verma,4.0,2024-05-27,A one of a kind stay in a heritage hotel. The property blends historic architecture with modern comfort seamlessly. The rooftop has a restaurant that looks directly over the old city walls and a shimmering lake. Evening table reserved by the terrace railing with a candle and local folk music playing — absolutely magical. The pool in the inner courtyard maintains a traditional haveli aesthetic. Food was phenomenal — the dal baati churma was the best I have ever had.
REV0276,HTL069,Blue Lagoon Resort Mumbai,Mumbai,3,4.8,1866,5720,294,483,23,1992,Yes,No,Yes,Yes,No,Seniors,4.0,3.8,3.6,3.7,Bar|Bicycle Rental|Kids Club|Gym|Swimming Pool,Zoo,6.3,Divya Choudhary,4.7,2024-08-02,The most romantic hotel we have ever stayed at. The rooftop restaurant with its sea view and candle-lit tables is made for couples. The infinity pool right next to it means you can watch the stars from the water. Staff went out of their way to arrange a surprise sunset cruise for us. Room was elegantly designed with premium linen and a private balcony. This hotel understands romance at a deep level. Already planning to return for our next anniversary.
REV0277,HTL069,Blue Lagoon Resort Mumbai,Mumbai,3,4.8,1866,5720,294,483,23,1992,Yes,No,Yes,Yes,No,Seniors,4.0,3.8,3.6,3.7,Bar|Bicycle Rental|Kids Club|Gym|Swimming Pool,Zoo,6.3,Amit Verma,3.2,2024-03-14,The rooftop lounge and restaurant is the highlight of this city hotel. Sitting 22 floors up with a panoramic 360 degree view of the city skyline is something else. We had cocktails and small plates up there every evening. The pool on the rooftop is a gorgeous glass edge pool that gives you a stunning overhead view of the streets below. Food is fusion cuisine and the quality is very high. Perfect for a long weekend city break.
REV0278,HTL069,Blue Lagoon Resort Mumbai,Mumbai,3,4.8,1866,5720,294,483,23,1992,Yes,No,Yes,Yes,No,Seniors,4.0,3.8,3.6,3.7,Bar|Bicycle Rental|Kids Club|Gym|Swimming Pool,Zoo,6.3,Rohan Gupta,4.1,2024-09-08,The hotel sits right on the lake and every room has a water view. The restaurant is built on a jetty that extends over the lake — dining above still water with mountains reflected in it is a surreal experience. It is not a sea view but the lake view is arguably more beautiful and peaceful. The pool is positioned at the edge of the property with the lake just beyond it. Boat rides are available at sunrise which we highly recommend. Great for couples and nature lovers.
REV0279,HTL070,The Botanical Hotel Mumbai,Mumbai,5,3.6,2280,17381,552,487,34,2005,No,No,Yes,Yes,No,Solo Travelers,3.1,4.6,3.2,4.6,Pet Friendly|Rooftop Lounge|Room Service|Free Parking|Restaurant|Gym|Spa,Shopping Mall,6.6,Siddharth Roy,3.4,2024-03-06,"No frills but everything you need. Clean rooms, functional pool, a simple restaurant with decent food. Staff was helpful with directions and local tips. Met a lot of solo travelers and backpackers here which made for a social atmosphere. The common lounge area is a great place to swap travel stories. No rooftop restaurant or sea views but for the price range this hotel delivers solid value. Great base for exploring the city."
REV0280,HTL070,The Botanical Hotel Mumbai,Mumbai,5,3.6,2280,17381,552,487,34,2005,No,No,Yes,Yes,No,Solo Travelers,3.1,4.6,3.2,4.6,Pet Friendly|Rooftop Lounge|Room Service|Free Parking|Restaurant|Gym|Spa,Shopping Mall,6.6,Kavya Iyer,4.0,2024-12-23,Came here specifically for the rooftop sea view restaurant and it exceeded all expectations. The pool is right next to the open-air restaurant terrace so you get that incredible combination of swimming with ocean views and then dining with the same backdrop. The sunset from up there is one of the most beautiful things I have ever seen. Cocktails were creative and the chef curated a fresh catch menu daily. Perfect for couples and honeymooners.
REV0281,HTL070,The Botanical Hotel Mumbai,Mumbai,5,3.6,2280,17381,552,487,34,2005,No,No,Yes,Yes,No,Solo Travelers,3.1,4.6,3.2,4.6,Pet Friendly|Rooftop Lounge|Room Service|Free Parking|Restaurant|Gym|Spa,Shopping Mall,6.6,Meera Pillai,4.8,2024-01-23,"Stayed for a 5 day corporate conference. The conference facilities are excellent — high quality projectors, reliable gigabit Wi-Fi, and a dedicated business center with printing and scanning. The restaurant serves a solid breakfast buffet which is important for early morning meetings. The bar is a good spot for informal networking dinners. Rooms are soundproofed and quiet which I appreciate when working late. The pool was a great way to decompress after long sessions. Would book again for corporate events."
REV0282,HTL070,The Botanical Hotel Mumbai,Mumbai,5,3.6,2280,17381,552,487,34,2005,No,No,Yes,Yes,No,Solo Travelers,3.1,4.6,3.2,4.6,Pet Friendly|Rooftop Lounge|Room Service|Free Parking|Restaurant|Gym|Spa,Shopping Mall,6.6,Meera Pillai,4.9,2024-10-05,Stayed here for 4 nights as a solo traveler on a budget. The hostel-style social vibe was great — easy to meet people. Restaurant serves basic Indian and continental food at very reasonable prices. The pool is small but gets the job done after a hot day of sightseeing. Rooms are clean and the AC worked fine. No luxury amenities but the staff was friendly and the location is excellent. Would stay again.
